epoch,num_iter_train,error_train_mean,error_train_sd,num_iter_valid_mean,num_iter_valid_sd,runtime_train,runtime_valid,num_subdomains,lr,seed
18,10,0.022220547612839568,0.009001040334241718,33.68,1.690443728729235,47.04352426528931,63.396775007247925,10,0.0001,42
19,10,0.022197056197564125,0.009041331666790442,33.68,1.690443728729235,47.116198778152466,63.396775007247925,10,0.0001,42
20,10,0.022157386104941154,0.00894896488535655,34.16,1.5666524822052912,47.1227285861969,53.611180543899536,10,0.0001,42
21,10,0.022142239822352118,0.008957237222718583,34.16,1.5666524822052912,53.777355909347534,53.611180543899536,10,0.0001,42
22,10,0.022111003177814618,0.008899109647509723,34.16,1.5666524822052912,51.62581515312195,53.611180543899536,10,0.0001,42
23,10,0.022104195144019206,0.008895603435750004,34.16,1.5666524822052912,47.820497274398804,53.611180543899536,10,0.0001,42
24,10,0.02208649466184602,0.008842420403292972,34.16,1.5666524822052912,48.75491452217102,53.611180543899536,10,0.0001,42
25,10,0.02206316873069849,0.008796646341589316,34.16,1.5666524822052912,48.06637001037598,53.611180543899536,10,0.0001,42
26,10,0.022039141639417358,0.00880979251684176,34.16,1.5666524822052912,47.98558282852173,53.611180543899536,10,0.0001,42
27,10,0.022007953376100186,0.00897109721167317,34.16,1.5666524822052912,47.69081354141235,53.611180543899536,10,0.0001,42
28,10,0.021994067978335134,0.008995255213948642,34.16,1.5666524822052912,49.29990792274475,53.611180543899536,10,0.0001,42
29,10,0.021966460305218507,0.008954482769224031,34.16,1.5666524822052912,47.815316677093506,53.611180543899536,10,0.0001,42
30,10,0.021971288178855478,0.008864221023180421,33.36,1.6463292501805342,48.50369381904602,52.451122999191284,10,0.0001,42
31,10,0.02197803906811533,0.009128966692108702,33.36,1.6463292501805342,49.23199391365051,52.451122999191284,10,0.0001,42
32,10,0.02189344596220522,0.009108824793039956,33.36,1.6463292501805342,48.06567859649658,52.451122999191284,10,0.0001,42
33,10,0.021878815847474118,0.008949446806405458,33.36,1.6463292501805342,57.79910969734192,52.451122999191284,10,0.0001,42
34,10,0.0218572821521038,0.008903226701188082,33.36,1.6463292501805342,48.39756965637207,52.451122999191284,10,0.0001,42
35,10,0.021832628676969543,0.008930090542978322,33.36,1.6463292501805342,49.471614360809326,52.451122999191284,10,0.0001,42
36,10,0.02181811461613869,0.008920966265864982,33.36,1.6463292501805342,49.394118785858154,52.451122999191284,10,0.0001,42
37,10,0.02178027950223535,0.008936154366566397,33.36,1.6463292501805342,48.993979692459106,52.451122999191284,10,0.0001,42
38,10,0.021760702413895883,0.00896585249971963,33.36,1.6463292501805342,48.761154651641846,52.451122999191284,10,0.0001,42
39,10,0.021754815537772636,0.009058188746923972,33.36,1.6463292501805342,51.191943645477295,52.451122999191284,10,0.0001,42
40,10,0.02171652411080247,0.009054633569539393,32.88,1.6809521111560555,48.955299615859985,51.6399781703949,10,0.0001,42
41,10,0.02169798930100928,0.00905279827139094,32.88,1.6809521111560555,49.22564768791199,51.6399781703949,10,0.0001,42
42,10,0.021684521530521732,0.00892792341181832,32.88,1.6809521111560555,48.98141002655029,51.6399781703949,10,0.0001,42
43,10,0.02165840679517148,0.00884833592041089,32.88,1.6809521111560555,49.18354511260986,51.6399781703949,10,0.0001,42
44,10,0.021620405457310168,0.0089980865024534,32.88,1.6809521111560555,55.52561974525452,51.6399781703949,10,0.0001,42
45,10,0.021637946402734653,0.008958568884223557,32.88,1.6809521111560555,52.77568292617798,51.6399781703949,10,0.0001,42
46,10,0.021577149561376453,0.009017967257705846,32.88,1.6809521111560555,49.67997074127197,51.6399781703949,10,0.0001,42
47,10,0.021548697022450016,0.009020870561018695,32.88,1.6809521111560555,49.796252489089966,51.6399781703949,10,0.0001,42
48,10,0.021533504619628094,0.009085141071360908,32.88,1.6809521111560555,50.17470121383667,51.6399781703949,10,0.0001,42
49,10,0.02152124432973655,0.009022801535595312,32.88,1.6809521111560555,50.14467787742615,51.6399781703949,10,0.0001,42
50,10,0.021485619428053847,0.009026054228064911,31.64,1.410815367083872,50.28823781013489,49.66077518463135,10,0.0001,42
51,10,0.02147469271235801,0.009090177254569362,31.64,1.410815367083872,51.21410632133484,49.66077518463135,10,0.0001,42
52,10,0.021455279323009398,0.009084844655041655,31.64,1.410815367083872,50.516653299331665,49.66077518463135,10,0.0001,42
53,10,0.0214171061369733,0.009047552112205644,31.64,1.410815367083872,50.69973921775818,49.66077518463135,10,0.0001,42
54,10,0.021402737498446726,0.008980102101578926,31.64,1.410815367083872,50.7605459690094,49.66077518463135,10,0.0001,42
55,10,0.02139331243519235,0.009039721761007079,31.64,1.410815367083872,56.190598011016846,49.66077518463135,10,0.0001,42
56,10,0.021374247155743566,0.009115787302265982,31.64,1.410815367083872,55.17541241645813,49.66077518463135,10,0.0001,42
57,10,0.02134072563222332,0.009099483467146688,31.64,1.410815367083872,51.21303415298462,49.66077518463135,10,0.0001,42
58,10,0.021324460450256516,0.009010191532125731,31.64,1.410815367083872,51.34937930107117,49.66077518463135,10,0.0001,42
59,10,0.02131288277029752,0.00891674095545362,31.64,1.410815367083872,51.44673824310303,49.66077518463135,10,0.0001,42
60,10,0.021285217229815453,0.008961958183460786,30.64,1.0537551897855593,51.560056924819946,47.99713492393494,10,0.0001,42
61,10,0.021273233189550236,0.00898431192463505,30.64,1.0537551897855593,52.34466552734375,47.99713492393494,10,0.0001,42
62,10,0.021261921692310632,0.009104753742754388,30.64,1.0537551897855593,51.96731638908386,47.99713492393494,10,0.0001,42
63,10,0.02123540711805189,0.009049712832485375,30.64,1.0537551897855593,52.18614053726196,47.99713492393494,10,0.0001,42
64,10,0.021221098218708784,0.008980654670840874,30.64,1.0537551897855593,52.430588483810425,47.99713492393494,10,0.0001,42
65,10,0.02123335843767738,0.009075521614481274,30.64,1.0537551897855593,52.35318732261658,47.99713492393494,10,0.0001,42
66,10,0.02119810699028069,0.008993341434363452,30.64,1.0537551897855593,61.644246101379395,47.99713492393494,10,0.0001,42
67,10,0.02117259884313305,0.009067808363640092,30.64,1.0537551897855593,52.88293385505676,47.99713492393494,10,0.0001,42
68,10,0.021166769022753072,0.009041631171798228,30.64,1.0537551897855593,53.34131073951721,47.99713492393494,10,0.0001,42
69,10,0.021144969654242618,0.009031825259184193,30.64,1.0537551897855593,52.840452671051025,47.99713492393494,10,0.0001,42
70,10,0.021174362137490875,0.009185150957064606,30.4,0.8485281374238571,53.06587839126587,47.60922122001648,10,0.0001,42
71,10,0.02111219006732354,0.009076789864852166,30.4,0.8485281374238571,52.970802545547485,47.60922122001648,10,0.0001,42
72,10,0.02111396173185106,0.008952359876934773,30.4,0.8485281374238571,53.05909848213196,47.60922122001648,10,0.0001,42
73,10,0.02110532041774363,0.008952045869044458,30.4,0.8485281374238571,53.175227642059326,47.60922122001648,10,0.0001,42
74,10,0.021108310253177616,0.00896700921338966,30.4,0.8485281374238571,53.497872829437256,47.60922122001648,10,0.0001,42
75,10,0.021088567256843833,0.009050236971326519,30.4,0.8485281374238571,53.998982429504395,47.60922122001648,10,0.0001,42
76,10,0.02107435669016253,0.009079440418992299,30.4,0.8485281374238571,57.307504415512085,47.60922122001648,10,0.0001,42
77,10,0.021080910426951004,0.009020508754577309,30.4,0.8485281374238571,58.75473952293396,47.60922122001648,10,0.0001,42
78,10,0.021065452628558263,0.008963592473357707,30.4,0.8485281374238571,53.68625259399414,47.60922122001648,10,0.0001,42
79,10,0.02104719639985351,0.009045663445336815,30.4,0.8485281374238571,54.29889535903931,47.60922122001648,10,0.0001,42
80,10,0.021039547128545843,0.009060019302343104,30.36,0.48000000000000004,54.292720079422,47.472389936447144,10,0.0001,42
81,10,0.021044391328201625,0.009087410755697767,30.36,0.48000000000000004,54.41986656188965,47.472389936447144,10,0.0001,42
82,10,0.02104039069786802,0.008956921593393237,30.36,0.48000000000000004,54.446184396743774,47.472389936447144,10,0.0001,42
83,10,0.021023171735524492,0.008960752734520253,30.36,0.48000000000000004,54.567381858825684,47.472389936447144,10,0.0001,42
84,10,0.021027966933856824,0.008979878437489238,30.36,0.48000000000000004,54.58187651634216,47.472389936447144,10,0.0001,42
85,10,0.021014168731251386,0.008972659485016946,30.36,0.48000000000000004,54.58794331550598,47.472389936447144,10,0.0001,42
86,10,0.021004327053773444,0.009027132512357814,30.36,0.48000000000000004,55.13308668136597,47.472389936447144,10,0.0001,42
87,10,0.021023477284824527,0.00906543475782714,30.36,0.48000000000000004,61.97051119804382,47.472389936447144,10,0.0001,42
88,10,0.021011257441631667,0.008991110437303204,30.36,0.48000000000000004,54.50569987297058,47.472389936447144,10,0.0001,42
89,10,0.02100084294759369,0.00907369745197046,30.36,0.48000000000000004,54.71328902244568,47.472389936447144,10,0.0001,42
90,10,0.021019678050856333,0.008911236239479255,30.56,0.6974238309665078,54.45607805252075,47.679850816726685,10,0.0001,42
91,10,0.021008583308780856,0.0089970379385934,30.56,0.6974238309665078,54.55212950706482,47.679850816726685,10,0.0001,42
92,10,0.020982728716568845,0.008987258969364411,30.56,0.6974238309665078,55.270352602005005,47.679850816726685,10,0.0001,42
93,10,0.020988741183265838,0.009012414852455124,30.56,0.6974238309665078,54.71696734428406,47.679850816726685,10,0.0001,42
94,10,0.021006339073647486,0.0090472023649105,30.56,0.6974238309665078,54.92785978317261,47.679850816726685,10,0.0001,42
95,10,0.020974372380636132,0.008974072583506076,30.56,0.6974238309665078,54.77979874610901,47.679850816726685,10,0.0001,42
96,10,0.02098618863087214,0.008940974140488884,30.56,0.6974238309665078,54.86391544342041,47.679850816726685,10,0.0001,42
97,10,0.020978444652896815,0.008993173050942438,30.56,0.6974238309665078,63.6116304397583,47.679850816726685,10,0.0001,42
98,10,0.020984564165207727,0.008986675989009596,30.56,0.6974238309665078,54.80314254760742,47.679850816726685,10,0.0001,42
99,10,0.020973203071733847,0.008954981255219022,30.56,0.6974238309665078,54.85730338096619,47.679850816726685,10,0.0001,42
100,10,0.020974728070557464,0.008901533021634286,31.08,0.5599999999999999,55.620537996292114,48.662376403808594,10,0.0001,42
101,10,0.020985796684392193,0.009029654067194916,31.08,0.5599999999999999,54.976940870285034,48.662376403808594,10,0.0001,42
102,10,0.02096952147213793,0.00902293865153359,31.08,0.5599999999999999,55.06178283691406,48.662376403808594,10,0.0001,42
103,10,0.020995483074638742,0.00892426067679901,31.08,0.5599999999999999,54.99411869049072,48.662376403808594,10,0.0001,42
104,10,0.02096132491645692,0.008893907887354389,31.08,0.5599999999999999,54.92221212387085,48.662376403808594,10,0.0001,42
105,10,0.020972222130222422,0.009023672087925219,31.08,0.5599999999999999,55.17391014099121,48.662376403808594,10,0.0001,42
106,10,0.020980987069926408,0.008964689803858486,31.08,0.5599999999999999,55.086005449295044,48.662376403808594,10,0.0001,42
107,10,0.020974157475180378,0.008968419198918973,31.08,0.5599999999999999,63.685856103897095,48.662376403808594,10,0.0001,42
108,10,0.02097197164120299,0.00897078438411821,31.08,0.5599999999999999,55.514203786849976,48.662376403808594,10,0.0001,42
109,10,0.02096281436030498,0.008966075142042368,31.08,0.5599999999999999,55.81046795845032,48.662376403808594,10,0.0001,42
110,10,0.020965434476245964,0.008974968793764257,31.08,0.5599999999999999,55.11981272697449,48.56293058395386,10,0.0001,42
111,10,0.020967771648553065,0.00895222848429592,31.08,0.5599999999999999,55.24662637710571,48.56293058395386,10,0.0001,42
112,10,0.020972910030529885,0.00893369074565699,31.08,0.5599999999999999,55.2216796875,48.56293058395386,10,0.0001,42
113,10,0.020958332592573462,0.00892689168030429,31.08,0.5599999999999999,55.14905405044556,48.56293058395386,10,0.0001,42
114,10,0.020964987091515442,0.008987373054864712,31.08,0.5599999999999999,55.449299335479736,48.56293058395386,10,0.0001,42
115,10,0.02098357377178506,0.008933272888515443,31.08,0.5599999999999999,55.195826053619385,48.56293058395386,10,0.0001,42
116,10,0.020959201572149838,0.008953603875995916,31.08,0.5599999999999999,55.36752223968506,48.56293058395386,10,0.0001,42
117,10,0.020964724751124455,0.008981082907622574,31.08,0.5599999999999999,63.5028018951416,48.56293058395386,10,0.0001,42
118,10,0.02096532287172646,0.008957318908536535,31.08,0.5599999999999999,56.68490481376648,48.56293058395386,10,0.0001,42
119,10,0.020989062839146814,0.009016275510055911,31.08,0.5599999999999999,55.447531938552856,48.56293058395386,10,0.0001,42
120,10,0.02097405544205209,0.008979230013239971,30.88,0.6523802572120037,55.34763169288635,48.28956723213196,10,0.0001,42
121,10,0.020989729235052483,0.008921787245534213,30.88,0.6523802572120037,55.32087993621826,48.28956723213196,10,0.0001,42
122,10,0.020964371555066877,0.008909144122881905,30.88,0.6523802572120037,55.34583067893982,48.28956723213196,10,0.0001,42
123,10,0.02097561253584747,0.009016367050296273,30.88,0.6523802572120037,55.458561182022095,48.28956723213196,10,0.0001,42
124,10,0.02097594181990814,0.009025616272271195,30.88,0.6523802572120037,55.4588680267334,48.28956723213196,10,0.0001,42
125,10,0.020960984769179663,0.008912906286452228,30.88,0.6523802572120037,55.47269034385681,48.28956723213196,10,0.0001,42
126,10,0.02096028616905112,0.008941043808965663,30.88,0.6523802572120037,55.5453827381134,48.28956723213196,10,0.0001,42
127,10,0.020993759897118682,0.008900519708558218,30.88,0.6523802572120037,63.5511040687561,48.28956723213196,10,0.0001,42
128,10,0.021010583776004302,0.009072787568380182,30.88,0.6523802572120037,57.35184836387634,48.28956723213196,10,0.0001,42
129,10,0.020949169473327246,0.008983824457455703,30.88,0.6523802572120037,55.434792280197144,48.28956723213196,10,0.0001,42
130,10,0.020963780888635253,0.0089438546073445,31.28,0.664529909033446,55.39482355117798,48.856465339660645,10,0.0001,42
131,10,0.020970090566015037,0.00894693517988183,31.28,0.664529909033446,55.61738300323486,48.856465339660645,10,0.0001,42
132,10,0.020961745718086337,0.00890437744881514,31.28,0.664529909033446,55.34818077087402,48.856465339660645,10,0.0001,42
133,10,0.020959319257386547,0.008924616348038476,31.28,0.664529909033446,55.37457227706909,48.856465339660645,10,0.0001,42
134,10,0.020971364049925435,0.00888725403202448,31.28,0.664529909033446,55.39101266860962,48.856465339660645,10,0.0001,42
135,10,0.020959092556089565,0.00896432448713956,31.28,0.664529909033446,55.42255210876465,48.856465339660645,10,0.0001,42
136,10,0.020971675572847924,0.008972411684489168,31.28,0.664529909033446,56.33431077003479,48.856465339660645,10,0.0001,42
137,10,0.020965974429405662,0.008984172481231293,31.28,0.664529909033446,63.90206027030945,48.856465339660645,10,0.0001,42
138,10,0.02098020398700209,0.008891038168795148,31.28,0.664529909033446,56.42035937309265,48.856465339660645,10,0.0001,42
139,10,0.020963132953188295,0.008984719781673521,31.28,0.664529909033446,55.872220516204834,48.856465339660645,10,0.0001,42
140,10,0.02095762826880343,0.00899868800174937,30.96,0.5986651818838306,55.431801319122314,48.34747529029846,10,0.0001,42
141,10,0.020978104542610038,0.00889433172312338,30.96,0.5986651818838306,55.36707043647766,48.34747529029846,10,0.0001,42
142,10,0.020959233044969574,0.008912754657912783,30.96,0.5986651818838306,55.423009395599365,48.34747529029846,10,0.0001,42
143,10,0.020961976962214034,0.00895593247032555,30.96,0.5986651818838306,56.76610994338989,48.34747529029846,10,0.0001,42
144,10,0.020959494771756303,0.008957776744576412,30.96,0.5986651818838306,55.98113203048706,48.34747529029846,10,0.0001,42
145,10,0.020965492050704426,0.008998853020811562,30.96,0.5986651818838306,55.57889270782471,48.34747529029846,10,0.0001,42
146,10,0.02097057341246254,0.008998065804773789,30.96,0.5986651818838306,55.85638976097107,48.34747529029846,10,0.0001,42
147,10,0.020958201791488086,0.008944128339244937,30.96,0.5986651818838306,63.950544357299805,48.34747529029846,10,0.0001,42
148,10,0.02096511763660215,0.008927839663745836,30.96,0.5986651818838306,55.882768869400024,48.34747529029846,10,0.0001,42
149,10,0.020962623990169727,0.008930127104389698,30.96,0.5986651818838306,55.90689539909363,48.34747529029846,10,0.0001,42
150,10,0.020970245263267136,0.00898539221280164,31.28,0.664529909033446,56.50638127326965,48.88728094100952,10,0.0001,42
151,10,0.02096225694120404,0.008925824422692892,31.28,0.664529909033446,55.57339906692505,48.88728094100952,10,0.0001,42
152,10,0.020959098141974376,0.008903214096740181,31.28,0.664529909033446,55.754995584487915,48.88728094100952,10,0.0001,42
153,10,0.020966916067333505,0.008996062088386115,31.28,0.664529909033446,55.53355598449707,48.88728094100952,10,0.0001,42
154,10,0.020957125649094414,0.0089755225939829,31.28,0.664529909033446,55.6429500579834,48.88728094100952,10,0.0001,42
155,10,0.020970986827226333,0.008944063390162354,31.28,0.664529909033446,55.50659918785095,48.88728094100952,10,0.0001,42
156,10,0.020964856711959797,0.008933047325592839,31.28,0.664529909033446,55.406689167022705,48.88728094100952,10,0.0001,42
157,10,0.020961049335985547,0.008911235176350006,31.28,0.664529909033446,65.22045350074768,48.88728094100952,10,0.0001,42
158,10,0.020964145446421955,0.00896758417613057,31.28,0.664529909033446,55.77814745903015,48.88728094100952,10,0.0001,42
159,10,0.0209584086320803,0.008968264515583269,31.28,0.664529909033446,55.536152601242065,48.88728094100952,10,0.0001,42
160,10,0.02097887776613215,0.00888199073450584,31.16,0.6118823416311342,55.866512298583984,48.71667766571045,10,0.0001,42
161,10,0.0209721791804053,0.008934753166990692,31.16,0.6118823416311342,55.69815754890442,48.71667766571045,10,0.0001,42
162,10,0.020961805006231845,0.00898161710610435,31.16,0.6118823416311342,55.43186354637146,48.71667766571045,10,0.0001,42
163,10,0.020960392447753887,0.008974160188222694,31.16,0.6118823416311342,55.53276062011719,48.71667766571045,10,0.0001,42
164,10,0.020978210245397057,0.008924757936177728,31.16,0.6118823416311342,55.5454204082489,48.71667766571045,10,0.0001,42
165,10,0.020965300210906933,0.008971886124755066,31.16,0.6118823416311342,55.512532472610474,48.71667766571045,10,0.0001,42
166,10,0.02096070264111522,0.008939133071840074,31.16,0.6118823416311342,55.54322814941406,48.71667766571045,10,0.0001,42
167,10,0.02096288813405246,0.008913377784211493,31.16,0.6118823416311342,65.35207223892212,48.71667766571045,10,0.0001,42
168,10,0.02098326040479977,0.008976507960276726,31.16,0.6118823416311342,56.301684856414795,48.71667766571045,10,0.0001,42
169,10,0.020961354888045364,0.008895449119751401,31.16,0.6118823416311342,55.73452854156494,48.71667766571045,10,0.0001,42
170,10,0.020972463143630434,0.008951434624713699,31.16,0.6118823416311343,55.48427891731262,48.74989175796509,10,0.0001,42
171,10,0.020959363935177944,0.008960550160861117,31.16,0.6118823416311343,55.779133558273315,48.74989175796509,10,0.0001,42
172,10,0.020969658173211298,0.009021559248011683,31.16,0.6118823416311343,55.457730293273926,48.74989175796509,10,0.0001,42
173,10,0.020965659103122807,0.00892568779105814,31.16,0.6118823416311343,55.92998170852661,48.74989175796509,10,0.0001,42
174,10,0.020970458902073986,0.008924663258655185,31.16,0.6118823416311343,56.01399636268616,48.74989175796509,10,0.0001,42
175,10,0.0209679835172738,0.008993450839777935,31.16,0.6118823416311343,55.52678322792053,48.74989175796509,10,0.0001,42
176,10,0.02096135611778547,0.008887075202240066,31.16,0.6118823416311343,55.49843406677246,48.74989175796509,10,0.0001,42
177,10,0.020966794092596837,0.008918404395094571,31.16,0.6118823416311343,63.754894495010376,48.74989175796509,10,0.0001,42
178,10,0.020959589768551144,0.008957739732469265,31.16,0.6118823416311343,55.88806200027466,48.74989175796509,10,0.0001,42
179,10,0.020960424303321852,0.008968791735880149,31.16,0.6118823416311343,55.508498430252075,48.74989175796509,10,0.0001,42
180,10,0.02095779248348692,0.008962581064777382,31.28,0.664529909033446,56.018539905548096,48.85689902305603,10,0.0001,42
181,10,0.020967662709252086,0.008910087815386387,31.28,0.664529909033446,56.58617424964905,48.85689902305603,10,0.0001,42
182,10,0.02096558254548317,0.008911678694614317,31.28,0.664529909033446,56.65555167198181,48.85689902305603,10,0.0001,42
183,10,0.020976769650149284,0.008991380746084495,31.28,0.664529909033446,55.57447624206543,48.85689902305603,10,0.0001,42
184,10,0.020970953587631413,0.008941453009939147,31.28,0.664529909033446,55.560617208480835,48.85689902305603,10,0.0001,42
185,10,0.020956410496322592,0.008915467750745752,31.28,0.664529909033446,55.629870653152466,48.85689902305603,10,0.0001,42
186,10,0.020960783292752548,0.008963638843696019,31.28,0.664529909033446,55.820432901382446,48.85689902305603,10,0.0001,42
187,10,0.020959885222734682,0.008966924659567653,31.28,0.664529909033446,65.16932010650635,48.85689902305603,10,0.0001,42
188,10,0.020967220771168672,0.008958830372635122,31.28,0.664529909033446,55.878233194351196,48.85689902305603,10,0.0001,42
189,10,0.020969470039711963,0.008937389277414793,31.28,0.664529909033446,55.93675661087036,48.85689902305603,10,0.0001,42
190,10,0.020966633852162814,0.008935848505617716,31.28,0.664529909033446,55.53322887420654,48.90116357803345,10,0.0001,42
191,10,0.02096184784968173,0.008965811706674749,31.28,0.664529909033446,56.29435610771179,48.90116357803345,10,0.0001,42
192,10,0.02095609267117299,0.008920667776363678,31.28,0.664529909033446,55.56050229072571,48.90116357803345,10,0.0001,42
193,10,0.020982716765236838,0.008917909653440354,31.28,0.664529909033446,55.49976563453674,48.90116357803345,10,0.0001,42
194,10,0.020960037516005003,0.008963289236018126,31.28,0.664529909033446,55.535494565963745,48.90116357803345,10,0.0001,42
195,10,0.020962655395138544,0.00898493536935539,31.28,0.664529909033446,55.57352590560913,48.90116357803345,10,0.0001,42
196,10,0.020972377189128342,0.008905869646892198,31.28,0.664529909033446,55.52929210662842,48.90116357803345,10,0.0001,42
197,10,0.02095912784615067,0.008911658656149629,31.28,0.664529909033446,63.93500566482544,48.90116357803345,10,0.0001,42
198,10,0.020956727991336153,0.00897435553970417,31.28,0.664529909033446,55.711483001708984,48.90116357803345,10,0.0001,42
199,10,0.02098668535581166,0.008931107450312649,31.28,0.664529909033446,55.4731023311615,48.90116357803345,10,0.0001,42
200,10,0.020955739731396878,0.008953092935981156,31.28,0.664529909033446,55.44941449165344,48.88831567764282,10,0.0001,42
201,10,0.020975678242753835,0.00903164202048781,31.28,0.664529909033446,56.10946083068848,48.88831567764282,10,0.0001,42
202,10,0.020955274610741995,0.008993174465216048,31.28,0.664529909033446,55.59832763671875,48.88831567764282,10,0.0001,42
203,10,0.020966220295501176,0.00892016645734063,31.28,0.664529909033446,55.62011241912842,48.88831567764282,10,0.0001,42
204,10,0.02096898292736488,0.00891184268148199,31.28,0.664529909033446,55.569791316986084,48.88831567764282,10,0.0001,42
205,10,0.020960257536574135,0.008932054595181645,31.28,0.664529909033446,55.50050950050354,48.88831567764282,10,0.0001,42
206,10,0.02095847272337755,0.00894435095122284,31.28,0.664529909033446,56.70210790634155,48.88831567764282,10,0.0001,42
207,10,0.020975779797348472,0.00900763296856163,31.28,0.664529909033446,64.40372967720032,48.88831567764282,10,0.0001,42
208,10,0.020985796539971492,0.008878522303563941,31.28,0.664529909033446,55.95743417739868,48.88831567764282,10,0.0001,42
209,10,0.02096840229857147,0.008927717399869231,31.28,0.664529909033446,55.46503210067749,48.88831567764282,10,0.0001,42
210,10,0.020966331327348743,0.009033431496861952,30.96,0.5986651818838306,55.91920495033264,48.39506816864014,10,0.0001,42
211,10,0.02096463110886783,0.008933659551002528,30.96,0.5986651818838306,55.53355026245117,48.39506816864014,10,0.0001,42
212,10,0.0209712290364793,0.008907032469115844,30.96,0.5986651818838306,56.38170504570007,48.39506816864014,10,0.0001,42
213,10,0.020963974613072468,0.00891734692122659,30.96,0.5986651818838306,56.43331050872803,48.39506816864014,10,0.0001,42
214,10,0.020961838641545428,0.008998399029274726,30.96,0.5986651818838306,55.58942246437073,48.39506816864014,10,0.0001,42
215,10,0.020974894406622598,0.008956804279476524,30.96,0.5986651818838306,56.210230112075806,48.39506816864014,10,0.0001,42
216,10,0.020976511786754234,0.00899341297616964,30.96,0.5986651818838306,55.69467902183533,48.39506816864014,10,0.0001,42
217,10,0.02095803728169687,0.008981464540601268,30.96,0.5986651818838306,64.72988486289978,48.39506816864014,10,0.0001,42
218,10,0.020967090382587174,0.008909706095663519,30.96,0.5986651818838306,55.50090408325195,48.39506816864014,10,0.0001,42
219,10,0.02097584667106661,0.008943435043088487,30.96,0.5986651818838306,55.55412292480469,48.39506816864014,10,0.0001,42
220,10,0.020982562983063936,0.008968849533938903,31.36,0.6248199740725324,55.505292892456055,49.20489001274109,10,0.0001,42
221,10,0.020963920008762977,0.008954066421849219,31.36,0.6248199740725324,55.519914627075195,49.20489001274109,10,0.0001,42
222,10,0.02101959975239755,0.008872656855893793,31.36,0.6248199740725324,55.70942711830139,49.20489001274109,10,0.0001,42
223,10,0.020955720976717555,0.00896835277188805,31.36,0.6248199740725324,55.686286211013794,49.20489001274109,10,0.0001,42
224,10,0.020970763758369957,0.009032760653893959,31.36,0.6248199740725324,55.51240921020508,49.20489001274109,10,0.0001,42
225,10,0.0209649290284333,0.008925876204816578,31.36,0.6248199740725324,55.49917221069336,49.20489001274109,10,0.0001,42
226,10,0.020973101626954493,0.008940764097972542,31.36,0.6248199740725324,56.50643444061279,49.20489001274109,10,0.0001,42
227,10,0.02095962596530367,0.008980225776383017,31.36,0.6248199740725324,65.36381697654724,49.20489001274109,10,0.0001,42
228,10,0.020960876217058732,0.008893286942338057,31.36,0.6248199740725324,55.47706985473633,49.20489001274109,10,0.0001,42
229,10,0.020974642291828313,0.008967498293665508,31.36,0.6248199740725324,55.49801969528198,49.20489001274109,10,0.0001,42
230,10,0.020985914786327615,0.008905814942951685,31.24,0.6499230723708769,55.518121004104614,48.97208333015442,10,0.0001,42
231,10,0.020961709275672893,0.008893761234870085,31.24,0.6499230723708769,55.42499089241028,48.97208333015442,10,0.0001,42
