epoch,num_iter_train,error_train_mean,error_train_sd,num_iter_valid_mean,num_iter_valid_sd,runtime_train,runtime_valid,num_subdomains,lr,seed
53,12,0.008177135216501749,0.011628583537677952,26.88,2.3378622713923933,60.55742359161377,46.37122344970703,10,0.005,42
54,10,0.008517046663819935,0.01323181483844329,26.88,2.3378622713923933,60.43910050392151,46.37122344970703,10,0.005,42
55,3,0.007844336487796682,0.01191946588155046,26.88,2.3378622713923933,60.88299822807312,46.37122344970703,10,0.005,42
56,11,0.01113980123754504,0.020140820220520255,26.88,2.3378622713923933,57.230467319488525,46.37122344970703,10,0.005,42
57,13,0.011265570267882791,0.01446702421990785,26.88,2.3378622713923933,52.80333638191223,46.37122344970703,10,0.005,42
58,7,0.008159667443270001,0.010565176584194204,26.88,2.3378622713923933,57.795650243759155,46.37122344970703,10,0.005,42
59,5,0.009392860321088948,0.013519048623404507,26.88,2.3378622713923933,57.09908127784729,46.37122344970703,10,0.005,42
60,6,0.009716921707795772,0.014764107098148653,27.72,2.2003636063160106,55.95168733596802,44.75272560119629,10,0.005,42
61,7,0.006230490695847288,0.008858658782194113,27.72,2.2003636063160106,61.44519853591919,44.75272560119629,10,0.005,42
62,9,0.00675223106444045,0.0104088029492683,27.72,2.2003636063160106,63.68731474876404,44.75272560119629,10,0.005,42
63,5,0.006624932422713407,0.009007500404775909,27.72,2.2003636063160106,60.49071002006531,44.75272560119629,10,0.005,42
64,4,0.007362798662666701,0.012070361324712361,27.72,2.2003636063160106,63.573493242263794,44.75272560119629,10,0.005,42
65,5,0.005256624849970424,0.007710038568157031,27.72,2.2003636063160106,64.69085144996643,44.75272560119629,10,0.005,42
66,5,0.007458346263922163,0.013849128290328094,27.72,2.2003636063160106,63.186742544174194,44.75272560119629,10,0.005,42
67,10,0.00793564161404755,0.012529194484864278,27.72,2.2003636063160106,59.04546570777893,44.75272560119629,10,0.005,42
68,8,0.00789762607725568,0.015421565056538229,27.72,2.2003636063160106,63.97605800628662,44.75272560119629,10,0.005,42
69,10,0.007724867991527695,0.00974758770992275,27.72,2.2003636063160106,57.6072142124176,44.75272560119629,10,0.005,42
70,14,0.009529101069663096,0.014422198246690636,27.52,2.041959842896035,59.109768867492676,44.41870951652527,10,0.005,42
71,7,0.006066381170437275,0.009769531090772622,27.52,2.041959842896035,62.87489652633667,44.41870951652527,10,0.005,42
72,4,0.00908695815383482,0.01528845942781016,27.52,2.041959842896035,58.51090216636658,44.41870951652527,10,0.005,42
73,5,0.009014160080884365,0.015267294338620119,27.52,2.041959842896035,60.12827944755554,44.41870951652527,10,0.005,42
74,7,0.010826419102771196,0.01621463021072524,27.52,2.041959842896035,58.55782604217529,44.41870951652527,10,0.005,42
75,11,0.008100517871236581,0.011678155677786229,27.52,2.041959842896035,60.00003790855408,44.41870951652527,10,0.005,42
76,13,0.008889936832069728,0.014051834882984896,27.52,2.041959842896035,58.140910148620605,44.41870951652527,10,0.005,42
77,14,0.007553400497330957,0.009601051316867424,27.52,2.041959842896035,57.261143922805786,44.41870951652527,10,0.005,42
78,14,0.010114781748089737,0.015717998462129838,27.52,2.041959842896035,59.427993297576904,44.41870951652527,10,0.005,42
79,10,0.006793146915105135,0.010422023230265774,27.52,2.041959842896035,62.73796200752258,44.41870951652527,10,0.005,42
80,8,0.004817205413221611,0.0073206888790424305,28.08,2.261327044016411,64.29532170295715,45.35192561149597,10,0.005,42
81,14,0.008739855407492439,0.012283837783426873,28.08,2.261327044016411,58.472533226013184,45.35192561149597,10,0.005,42
82,8,0.009759847756898537,0.016599352296584238,28.08,2.261327044016411,61.38798236846924,45.35192561149597,10,0.005,42
83,4,0.00955922200839358,0.012783406393951428,28.08,2.261327044016411,54.23104977607727,45.35192561149597,10,0.005,42
84,9,0.006065940611967479,0.008843153765713176,28.08,2.261327044016411,62.785847663879395,45.35192561149597,10,0.005,42
85,9,0.0071728024717662665,0.008926672459081035,28.08,2.261327044016411,59.05218720436096,45.35192561149597,10,0.005,42
86,14,0.008083650782224972,0.011853861884779531,28.08,2.261327044016411,59.264307498931885,45.35192561149597,10,0.005,42
87,8,0.008877310190844846,0.012064372879895703,28.08,2.261327044016411,60.29026246070862,45.35192561149597,10,0.005,42
88,5,0.010017214003913442,0.015939147854701814,28.08,2.261327044016411,61.485806703567505,45.35192561149597,10,0.005,42
89,6,0.0078058947631221955,0.012521491700326128,28.08,2.261327044016411,63.35969853401184,45.35192561149597,10,0.005,42
90,7,0.009804957999715699,0.016127810897891417,27.48,2.0807690885823926,57.31093215942383,44.441585063934326,10,0.005,42
91,13,0.006783056924383611,0.010590077414686446,27.48,2.0807690885823926,64.97225260734558,44.441585063934326,10,0.005,42
92,12,0.008118647730659607,0.010786552979341663,27.48,2.0807690885823926,63.514440059661865,44.441585063934326,10,0.005,42
93,10,0.00937568156778009,0.013174936381689501,27.48,2.0807690885823926,56.96782469749451,44.441585063934326,10,0.005,42
94,14,0.009515896811036777,0.014740219327143738,27.48,2.0807690885823926,59.075364112854004,44.441585063934326,10,0.005,42
95,13,0.008753579672863568,0.015255814723678079,27.48,2.0807690885823926,60.9374463558197,44.441585063934326,10,0.005,42
96,10,0.006384660331826511,0.008602991926097509,27.48,2.0807690885823926,63.79864954948425,44.441585063934326,10,0.005,42
97,11,0.0059370551892052904,0.009161828904880728,27.48,2.0807690885823926,64.54830527305603,44.441585063934326,10,0.005,42
98,7,0.009768573369547692,0.013670447637759842,27.48,2.0807690885823926,57.040385723114014,44.441585063934326,10,0.005,42
99,11,0.006478797847459172,0.010933897656633485,27.48,2.0807690885823926,64.97442150115967,44.441585063934326,10,0.005,42
100,12,0.008267799887209323,0.011245944318526636,27.8,2.078460969082653,59.21358847618103,44.951013803482056,10,0.005,42
101,5,0.007674628447792319,0.011063376241498208,27.8,2.078460969082653,62.39119791984558,44.951013803482056,10,0.005,42
102,3,0.009211305266529742,0.01359473237333561,27.8,2.078460969082653,58.667168378829956,44.951013803482056,10,0.005,42
103,10,0.008588468985489138,0.012294755575520535,27.8,2.078460969082653,59.87918663024902,44.951013803482056,10,0.005,42
104,6,0.007773964084595833,0.014487577663701831,27.8,2.078460969082653,65.68488717079163,44.951013803482056,10,0.005,42
105,4,0.008829469219736673,0.013088799569934683,27.8,2.078460969082653,61.02529716491699,44.951013803482056,10,0.005,42
106,3,0.00990517924097116,0.0165060675383086,27.8,2.078460969082653,59.348246812820435,44.951013803482056,10,0.005,42
107,8,0.008595553516055243,0.011696699955474161,27.8,2.078460969082653,58.96175575256348,44.951013803482056,10,0.005,42
108,10,0.008067310811212215,0.010252339012594026,27.8,2.078460969082653,61.02278184890747,44.951013803482056,10,0.005,42
109,11,0.0064088994293103625,0.010361343783368481,27.8,2.078460969082653,68.02211570739746,44.951013803482056,10,0.005,42
110,12,0.007500786259960114,0.012519336967850419,27.8,2.019900987672415,64.50769233703613,45.066524505615234,10,0.005,42
111,14,0.006546052826187248,0.00836298681364397,27.8,2.019900987672415,60.438331604003906,45.066524505615234,10,0.005,42
112,5,0.005756595064163,0.008838050579446016,27.8,2.019900987672415,64.94994330406189,45.066524505615234,10,0.005,42
113,6,0.006852605685785802,0.011915696477098484,27.8,2.019900987672415,62.32605791091919,45.066524505615234,10,0.005,42
114,10,0.0074061960397679,0.01125304372566305,27.8,2.019900987672415,59.747424364089966,45.066524505615234,10,0.005,42
115,7,0.009577506889616767,0.013956559692719535,27.8,2.019900987672415,58.93045234680176,45.066524505615234,10,0.005,42
116,13,0.008187553279679322,0.013690973855154179,27.8,2.019900987672415,64.18468308448792,45.066524505615234,10,0.005,42
117,8,0.007563153864108076,0.009700633672825525,27.8,2.019900987672415,62.71433663368225,45.066524505615234,10,0.005,42
118,3,0.009288304052306552,0.01378263357223776,27.8,2.019900987672415,59.02392077445984,45.066524505615234,10,0.005,42
119,5,0.008436533970484036,0.012044968596653069,27.8,2.019900987672415,59.65327024459839,45.066524505615234,10,0.005,42
120,10,0.0073358227786249125,0.01128084285340014,28.4,2.349468024894146,63.50553226470947,51.5336639881134,10,0.005,42
121,3,0.007574420860139123,0.013651437868094692,28.4,2.349468024894146,64.23428916931152,51.5336639881134,10,0.005,42
122,7,0.00802470782476293,0.014909488287602265,28.4,2.349468024894146,60.35560655593872,51.5336639881134,10,0.005,42
123,7,0.007698566107088755,0.00975075810580595,28.4,2.349468024894146,57.90143299102783,51.5336639881134,10,0.005,42
124,6,0.0056725785704063265,0.008779442492099254,28.4,2.349468024894146,66.3462381362915,51.5336639881134,10,0.005,42
125,7,0.00869390758172283,0.011369400742408749,28.4,2.349468024894146,56.841938495635986,51.5336639881134,10,0.005,42
126,12,0.007684542923610989,0.012534038511846556,28.4,2.349468024894146,65.38673257827759,51.5336639881134,10,0.005,42
127,13,0.008176969884009682,0.012870044752534436,28.4,2.349468024894146,63.65263795852661,51.5336639881134,10,0.005,42
128,12,0.007896550078285953,0.012625291573036306,28.4,2.349468024894146,62.756659746170044,51.5336639881134,10,0.005,42
129,4,0.0072271805606249385,0.010662559547742038,28.4,2.349468024894146,63.14288091659546,51.5336639881134,10,0.005,42
130,3,0.008663501551683784,0.013232503551896268,27.44,1.9200000000000002,61.64013195037842,49.80194854736328,10,0.005,42
131,10,0.006829147808359248,0.011882779331191666,27.44,1.9200000000000002,63.94433879852295,49.80194854736328,10,0.005,42
132,13,0.008362895857895855,0.010730050960369207,27.44,1.9200000000000002,60.14577603340149,49.80194854736328,10,0.005,42
133,7,0.009862022940123852,0.017976511129794228,27.44,1.9200000000000002,59.75017309188843,49.80194854736328,10,0.005,42
134,4,0.008029155927558483,0.01135697882593724,27.44,1.9200000000000002,61.81768822669983,49.80194854736328,10,0.005,42
135,3,0.00832862221522127,0.012599145803415682,27.44,1.9200000000000002,60.0184223651886,49.80194854736328,10,0.005,42
136,5,0.008621044949628771,0.013693269201655145,27.44,1.9200000000000002,61.1412889957428,49.80194854736328,10,0.005,42
137,11,0.006059327960864585,0.008318279352770394,27.44,1.9200000000000002,63.06795263290405,49.80194854736328,10,0.005,42
138,4,0.010101950546900353,0.016042712378887,27.44,1.9200000000000002,61.10602784156799,49.80194854736328,10,0.005,42
139,9,0.008664912405321624,0.012690768971936843,27.44,1.9200000000000002,58.10301947593689,49.80194854736328,10,0.005,42
140,5,0.00850636840029206,0.014634846229083624,28.72,2.5537423519219784,63.741647481918335,48.74975895881653,10,0.005,42
141,3,0.007790576384698039,0.011967540155861817,28.72,2.5537423519219784,64.75686979293823,48.74975895881653,10,0.005,42
142,4,0.008914332630760082,0.012807520057404783,28.72,2.5537423519219784,59.26580858230591,48.74975895881653,10,0.005,42
143,7,0.01032762096066306,0.0166200842015614,28.72,2.5537423519219784,59.8680579662323,48.74975895881653,10,0.005,42
144,6,0.008676009101668162,0.011673056061444068,28.72,2.5537423519219784,57.550731897354126,48.74975895881653,10,0.005,42
145,4,0.007274201380348632,0.010529716842609822,28.72,2.5537423519219784,62.82810020446777,48.74975895881653,10,0.005,42
146,10,0.007859497245118129,0.010571607332410712,28.72,2.5537423519219784,61.42435121536255,48.74975895881653,10,0.005,42
147,7,0.008342323583025574,0.013220537483621196,28.72,2.5537423519219784,66.19567704200745,48.74975895881653,10,0.005,42
148,8,0.006223350947211146,0.009926832066719307,28.72,2.5537423519219784,64.22469186782837,48.74975895881653,10,0.005,42
149,8,0.008190091817676288,0.012717308673132819,28.72,2.5537423519219784,63.93818521499634,48.74975895881653,10,0.005,42
150,14,0.0073464942374279136,0.012012211684770764,29.56,2.350829640786418,63.69030046463013,47.51370668411255,10,0.005,42
151,6,0.007027850335166413,0.009858706147779292,29.56,2.350829640786418,61.129955768585205,47.51370668411255,10,0.005,42
152,9,0.00782029005866512,0.01253196736150412,29.56,2.350829640786418,63.57750844955444,47.51370668411255,10,0.005,42
153,5,0.009508258135447027,0.013656617548597216,29.56,2.350829640786418,59.204601764678955,47.51370668411255,10,0.005,42
154,13,0.007593896720775681,0.010944391302947538,29.56,2.350829640786418,60.73055028915405,47.51370668411255,10,0.005,42
155,13,0.006635971037496083,0.011146934594373707,29.56,2.350829640786418,66.71085667610168,47.51370668411255,10,0.005,42
156,12,0.005109667193048338,0.006876467326879924,29.56,2.350829640786418,65.48466730117798,47.51370668411255,10,0.005,42
157,10,0.008012099588437708,0.012185411574907924,29.56,2.350829640786418,61.38802456855774,47.51370668411255,10,0.005,42
158,3,0.0074278725151267965,0.011310884710403217,29.56,2.350829640786418,61.99637508392334,47.51370668411255,10,0.005,42
159,11,0.006633339508309772,0.010414279390703723,29.56,2.350829640786418,62.927834272384644,47.51370668411255,10,0.005,42
160,9,0.009365581071330795,0.015484596178716158,26.56,2.210520300743696,58.460078954696655,44.002795934677124,10,0.005,42
161,14,0.00898369063895906,0.01438684792687206,26.56,2.210520300743696,60.79591965675354,44.002795934677124,10,0.005,42
162,13,0.006657915602189389,0.009968761182558595,26.56,2.210520300743696,68.31184267997742,44.002795934677124,10,0.005,42
163,7,0.007734490100978648,0.01102897553702333,26.56,2.210520300743696,60.699044942855835,44.002795934677124,10,0.005,42
164,12,0.008304127260040579,0.014361930787055948,26.56,2.210520300743696,60.73232340812683,44.002795934677124,10,0.005,42
165,8,0.00800200344696796,0.011773617936432439,26.56,2.210520300743696,63.97247505187988,44.002795934677124,10,0.005,42
166,14,0.006855344391648382,0.008503986000809278,26.56,2.210520300743696,60.59173321723938,44.002795934677124,10,0.005,42
167,3,0.0075467609219697,0.010907933029918191,26.56,2.210520300743696,57.22220277786255,44.002795934677124,10,0.005,42
168,7,0.00748749160829249,0.011690383676121798,26.56,2.210520300743696,62.21914029121399,44.002795934677124,10,0.005,42
169,14,0.007233692244622207,0.009051586797996555,26.56,2.210520300743696,60.93732762336731,44.002795934677124,10,0.005,42
170,10,0.0067181756142374715,0.009821898004291,26.12,1.9456618411224496,64.46326541900635,42.28974676132202,10,0.005,42
171,7,0.008036931219399605,0.011360653002739703,26.12,1.9456618411224496,61.550936460494995,42.28974676132202,10,0.005,42
172,6,0.0076949174798243165,0.011045266632340291,26.12,1.9456618411224496,61.21718716621399,42.28974676132202,10,0.005,42
173,12,0.0067745059223927526,0.010885085926484074,26.12,1.9456618411224496,64.97915577888489,42.28974676132202,10,0.005,42
174,14,0.007860608065350418,0.011830258683302312,26.12,1.9456618411224496,62.06179070472717,42.28974676132202,10,0.005,42
175,10,0.008441568450222375,0.012548012278672305,26.12,1.9456618411224496,62.32800245285034,42.28974676132202,10,0.005,42
176,8,0.006797929573635181,0.009743150835614263,26.12,1.9456618411224496,61.72860550880432,42.28974676132202,10,0.005,42
177,7,0.004850142909864494,0.008217082214272739,26.12,1.9456618411224496,66.91739130020142,42.28974676132202,10,0.005,42
178,11,0.008737944064999703,0.01448709267587999,26.12,1.9456618411224496,61.536707401275635,42.28974676132202,10,0.005,42
179,6,0.010986019595239167,0.017686895059816434,26.12,1.9456618411224496,60.31652212142944,42.28974676132202,10,0.005,42
180,3,0.01030521648507301,0.0139267752358696,27.4,2.349468024894146,59.88889765739441,44.34148812294006,10,0.005,42
181,7,0.0073616039951485196,0.01089805872297715,27.4,2.349468024894146,62.94762587547302,44.34148812294006,10,0.005,42
182,12,0.006411460973172724,0.007969069812906111,27.4,2.349468024894146,65.08437871932983,44.34148812294006,10,0.005,42
183,7,0.007360213362339504,0.010370192035584945,27.4,2.349468024894146,69.77645254135132,44.34148812294006,10,0.005,42
184,12,0.009257558803939088,0.015568813661519552,27.4,2.349468024894146,61.209306716918945,44.34148812294006,10,0.005,42
185,12,0.006250929257015056,0.00943612205147929,27.4,2.349468024894146,64.89476108551025,44.34148812294006,10,0.005,42
186,6,0.0065754377667640845,0.009344356212358112,27.4,2.349468024894146,63.92723727226257,44.34148812294006,10,0.005,42
187,6,0.008509674387452535,0.014339791249299357,27.4,2.349468024894146,61.11920738220215,44.34148812294006,10,0.005,42
188,11,0.00682118073882604,0.009454185288462284,27.4,2.349468024894146,62.35503172874451,44.34148812294006,10,0.005,42
189,8,0.006607630283351103,0.011824083804921342,27.4,2.349468024894146,65.95899057388306,44.34148812294006,10,0.005,42
190,9,0.009329309621717278,0.013234175880107918,26.0,2.1354156504062622,58.796833515167236,41.990482330322266,10,0.005,42
191,6,0.004445378313834177,0.007121577677839216,26.0,2.1354156504062622,68.99209713935852,41.990482330322266,10,0.005,42
192,4,0.00690239310271327,0.00941437187869169,26.0,2.1354156504062622,61.52968716621399,41.990482330322266,10,0.005,42
193,12,0.005505332181672663,0.008366683842634288,26.0,2.1354156504062622,64.6932463645935,41.990482330322266,10,0.005,42
194,10,0.006451429780919145,0.010995303446508122,26.0,2.1354156504062622,67.36402225494385,41.990482330322266,10,0.005,42
195,7,0.007888692633395243,0.011739042783675564,26.0,2.1354156504062622,62.02985501289368,41.990482330322266,10,0.005,42
196,4,0.008677084887587484,0.013377746448934183,26.0,2.1354156504062622,59.803396701812744,41.990482330322266,10,0.005,42
197,5,0.006995796211145463,0.011186496629461126,26.0,2.1354156504062622,64.06222677230835,41.990482330322266,10,0.005,42
198,5,0.006649354556660233,0.009751028658923843,26.0,2.1354156504062622,63.79423260688782,41.990482330322266,10,0.005,42
199,13,0.008681281311599792,0.015344629729250707,26.0,2.1354156504062622,57.746620655059814,41.990482330322266,10,0.005,42
200,6,0.010856486328898225,0.015968034429989487,27.72,2.182109071517737,61.6538667678833,44.821702003479004,10,0.005,42
201,9,0.00949672327925045,0.013954486565009291,27.72,2.182109071517737,60.67396664619446,44.821702003479004,10,0.005,42
202,7,0.006772943551271122,0.00939001975557697,27.72,2.182109071517737,64.02431297302246,44.821702003479004,10,0.005,42
203,3,0.0073617712048723895,0.010338792606442037,27.72,2.182109071517737,58.66436982154846,44.821702003479004,10,0.005,42
204,12,0.008335106791490712,0.011084283648397345,27.72,2.182109071517737,57.78410577774048,44.821702003479004,10,0.005,42
205,13,0.007526440140599085,0.009630255960328184,27.72,2.182109071517737,60.47062706947327,44.821702003479004,10,0.005,42
206,3,0.006935554055253801,0.010057698032377915,27.72,2.182109071517737,56.50895047187805,44.821702003479004,10,0.005,42
207,3,0.00738441534499785,0.010393042362935452,27.72,2.182109071517737,61.02175331115723,44.821702003479004,10,0.005,42
208,13,0.007421203608474555,0.011996236874280745,27.72,2.182109071517737,61.787041664123535,44.821702003479004,10,0.005,42
209,14,0.00586747411680402,0.010398634859548575,27.72,2.182109071517737,68.24876189231873,44.821702003479004,10,0.005,42
210,3,0.009262981793891293,0.014832006473068806,26.44,2.08,60.50043749809265,47.93564414978027,10,0.005,42
211,3,0.008317574505304478,0.01280049874034033,26.44,2.08,59.731409549713135,47.93564414978027,10,0.005,42
212,11,0.006921741712784689,0.01044733748333214,26.44,2.08,65.68448185920715,47.93564414978027,10,0.005,42
213,7,0.0085991643379027,0.013485409910437332,26.44,2.08,60.276734352111816,47.93564414978027,10,0.005,42
214,8,0.007737615908580514,0.014013034796208376,26.44,2.08,62.5921094417572,47.93564414978027,10,0.005,42
215,8,0.008777173161413541,0.012500498298514757,26.44,2.08,62.60388970375061,47.93564414978027,10,0.005,42
216,12,0.006836837641710255,0.012342985883381521,26.44,2.08,66.14699459075928,47.93564414978027,10,0.005,42
217,9,0.0070503829656190994,0.010434883882025832,26.44,2.08,67.28518843650818,47.93564414978027,10,0.005,42
218,14,0.005950917682861398,0.00858520826606193,26.44,2.08,66.61224746704102,47.93564414978027,10,0.005,42
219,13,0.0063598246297172254,0.010039401978559298,26.44,2.08,65.62682390213013,47.93564414978027,10,0.005,42
220,6,0.007651342476599773,0.011313983246534948,25.6,2.244994432064365,66.58086967468262,47.28156328201294,10,0.005,42
221,4,0.006835308984816219,0.010196837666776367,25.6,2.244994432064365,63.77924370765686,47.28156328201294,10,0.005,42
222,13,0.0072580102743099485,0.009987539396606526,25.6,2.244994432064365,61.29098582267761,47.28156328201294,10,0.005,42
223,4,0.007557762070588672,0.013876523784895558,25.6,2.244994432064365,65.29444169998169,47.28156328201294,10,0.005,42
224,3,0.006548310644413576,0.011290720676912272,25.6,2.244994432064365,67.88477420806885,47.28156328201294,10,0.005,42
225,14,0.007149841128080384,0.010803075608744732,25.6,2.244994432064365,63.230388164520264,47.28156328201294,10,0.005,42
226,14,0.007540377899269354,0.011975575295982784,25.6,2.244994432064365,64.00959205627441,47.28156328201294,10,0.005,42
227,9,0.007217847577835444,0.010950445471603091,25.6,2.244994432064365,60.0984570980072,47.28156328201294,10,0.005,42
228,13,0.004119150260427446,0.007667419832536997,25.6,2.244994432064365,71.49428582191467,47.28156328201294,10,0.005,42
229,13,0.00761708350941042,0.013466725247215707,25.6,2.244994432064365,65.05104517936707,47.28156328201294,10,0.005,42
230,9,0.009193148398915552,0.013647074802149994,25.16,1.993589727100338,57.56909108161926,40.89216089248657,10,0.005,42
231,13,0.006885102252299919,0.011854585571176237,25.16,1.993589727100338,62.6685426235199,40.89216089248657,10,0.005,42
232,3,0.006670300889993577,0.010466452817961979,25.16,1.993589727100338,61.8520405292511,40.89216089248657,10,0.005,42
233,6,0.007693742993313473,0.011355762761102239,25.16,1.993589727100338,58.47383904457092,40.89216089248657,10,0.005,42
234,6,0.006062864535288126,0.009701616994983828,25.16,1.993589727100338,64.30211567878723,40.89216089248657,10,0.005,42
235,5,0.008311771156866259,0.014724589009163219,25.16,1.993589727100338,64.50047826766968,40.89216089248657,10,0.005,42
236,5,0.007615563297720699,0.010042447303434648,25.16,1.993589727100338,61.111401081085205,40.89216089248657,10,0.005,42
